date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:02%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/don-francisco-hawaiian-hazelnut-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/don-francisco-hawaiian-hazelnut-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:02%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/illy-caffe-medium-roast-ground-coffee-red-band	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/illy-caffe-medium-roast-ground-coffee-red-band	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:02%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/illy-caffe-medium-roast-ground-coffee-red-band	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/illy-caffe-medium-roast-ground-coffee-red-band	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:03%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-crema-e-gusto-ground-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-crema-e-gusto-ground-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:03%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-crema-e-gusto-ground-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-crema-e-gusto-ground-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:03%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/puroast-low-acid-coffee-single-serve-keurig-compatible	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/puroast-low-acid-coffee-single-serve-keurig-compatible	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:04%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/puroast-low-acid-coffee-single-serve-keurig-compatible	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/puroast-low-acid-coffee-single-serve-keurig-compatible	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:04%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:05%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:05%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:05%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:05%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:06%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:06%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:06%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:07%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Don%20Francisco)
09:50:09	79196/79196	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:50c6061f03760396d5aea1c429a60d50%22	https://theme650-coffe-shop.myshopify.com/collections/vendors?q=lavazza	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendorsd9f9.html	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:08%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:09%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:09%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:10%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:12	79278/79278	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e316ec2acbeede63ff123a865b361aac%22	https://theme650-coffe-shop.myshopify.com/collections/vendors?constraint=macchiatto&q=Lavazza	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors1de7.html	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:11%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:12%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:12%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:12%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/five-star-coffee-coffe-cup-moments-signature-romance-sampler-package	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:13%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:13%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:13%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/maxwell-house-original-roast-ground-coffee-value-container	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/maxwell-house-original-roast-ground-coffee-value-container	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:14%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/maxwell-house-original-roast-ground-coffee-value-container	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/maxwell-house-original-roast-ground-coffee-value-container	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:14%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:14%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:15%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:15%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:15%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:16%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:16%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:16%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:17%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Lavazza)
09:50:19	79603/79603	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7a8bfb7e140ab2264aebc281a8aef121%22	https://theme650-coffe-shop.myshopify.com/collections/vendors?q=melitta	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors5005.html	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:19%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:20%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/authentic-donut-shop-blend-coffee-chocolate-chip-cookie	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:20%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:20%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cafe-du-monde-coffee-french-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:22	79697/79697	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:4798ba76072f6c57d862edd2eb61a992%22	https://theme650-coffe-shop.myshopify.com/collections/vendors?constraint=latte-macchiatto&q=Melitta	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors4a3d.html	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:21%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cinnabon-k-cup-portion-pack-for-keurig-brewers-classic-cinnamon	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cinnabon-k-cup-portion-pack-for-keurig-brewers-classic-cinnamon	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:22%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/cinnabon-k-cup-portion-pack-for-keurig-brewers-classic-cinnamon	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/cinnabon-k-cup-portion-pack-for-keurig-brewers-classic-cinnamon	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:22%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:23%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/guilt-free-decaf-by-findlays-finest-gourmet-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:23%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:23%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:24%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/melitta-coffee-classic-blend-ground-medium-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/melitta-coffee-classic-blend-ground-medium-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:24%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/melitta-coffee-classic-blend-ground-medium-roast	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/melitta-coffee-classic-blend-ground-medium-roast	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:24%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:25%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:25%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/keurig-green-mountain-coffee-breakfast-blend-k-cup	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:25%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:26%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:26%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/kicking-horse-coffee-454-horse-power-dark-whole-bean-coffee	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
09:50:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Nov%202023%2004:20:26%20GMT	https://theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	C:/My%20Web%20Sites/cafexcel/theme650-coffe-shop.myshopify.com/collections/vendors/products/lavazza-caffe-espresso-ground-coffee-8-ounce-cans	(from https://theme650-coffe-shop.myshopify.com/collections/vendors?q=Melitta)
